"[AB6965CC4A2647E662F3A2924C7F5023]::E132541841A79B74E7FE16878C63E6E6","Rakesh has been appointed as a medic by mistake during the war.","Rakesh has been appointed as a medic by mistake during the war.","","","","","",""
"[AB6965CC4A2647E662F3A2924C7F5023]::4CF006D24065B951120414838DBCC96A","Rakesh is not afraid of death since he served as a medic","Rakesh is not afraid of death since he served as a medic","","","","","",""
"[AB6965CC4A2647E662F3A2924C7F5023]::B3FE1E174E8DC7F7FD4FE4AFE508BF1F","Rakesh steals from the dead he is responsible for  ","Rakesh steals from the dead he is responsible for  ","","","","","",""
"[AD8D548F4F8C68E020BD30A9C5428D02]::A3070A5947A9DEE98F3475B353029713","Lord Hamersley","Lord Hamersley","","","","","",""
"[AD8D548F4F8C68E020BD30A9C5428D02]::B48B75344568FC0FA2BD58B3EB11AEB8","Lord Hamersley","Lord Hamersley","","","","","",""
"[B18DACC84F9205E1308E439002DFEA74]::3AC8A74B481C6726EB09BDAAA213CF0A","Mysterious entity","Таємнича сутність","","","","","",""
"[B18DACC84F9205E1308E439002DFEA74]::489ED57D43967DB795CC8B835D8FEAF8","Mysterious entity","Таємнича сутність","","","","","",""
"[B5C15C2F426E5FB467CCC6892F4C495B]::1BD7C2D64ED8E300A1C074A3F89D7F34","Edwina and Booth Digby have recently killed a man in retaliation.","Edwina and Booth Digby have recently killed a man in retaliation.","","","","","",""
"[B5C15C2F426E5FB467CCC6892F4C495B]::506EC2414BECE3F36B0674A6EF79398A","Edwina Cox, 37 years old, female. The embodiment of might makes right. Supposedly married to Clay Cox, leader of the Wet Boot Boys gang, Mrs. Cox was quick to discard her wifely facade when Mr. Cox disappeared from the Docks. With the support of her devoted lover, Booth Digby, she rose to be the true leader of the gang and ruled its members with an iron fist. Her crusade to strengthen the Wet Boot Boys led her to have Jack Gillingham murdered by Mr. Digby, under the sole suspicion that the man had killed a gang member. She acted as a merchant to observe how the district evolved with her own eyes and kept Mr. Digby around to carry her many errands, although his constant fear of monsters was starting to get on her nerves. She died filled with hate and insults, yet I felt no regrets in her.","Edwina Cox, 37 years old, female. The embodiment of might makes right. Supposedly married to Clay Cox, leader of the Wet Boot Boys gang, Mrs. Cox was quick to discard her wifely facade when Mr. Cox disappeared from the Docks. With the support of her devoted lover, Booth Digby, she rose to be the true leader of the gang and ruled its members with an iron fist. Her crusade to strengthen the Wet Boot Boys led her to have Jack Gillingham murdered by Mr. Digby, under the sole suspicion that the man had killed a gang member. She acted as a merchant to observe how the district evolved with her own eyes and kept Mr. Digby around to carry her many errands, although his constant fear of monsters was starting to get on her nerves. She died filled with hate and insults, yet I felt no regrets in her.","","","","","",""
"[B5C15C2F426E5FB467CCC6892F4C495B]::3F47E3C54227A0AA1C39BEA37B1AF825","Edwina does not trust Booth Digby's leadership since he is superstitious.","Edwina does not trust Booth Digby's leadership since he is superstitious.","","","","","",""
"[B5C15C2F426E5FB467CCC6892F4C495B]::EDBEB7D74F971E8DB5905EBD245ADED2","Edwina may be in love with Booth Digby, but she is the true leader of the gang.","Edwina may be in love with Booth Digby, but she is the true leader of the gang.","","","","","",""
"[B5C15C2F426E5FB467CCC6892F4C495B]::4A8E74654714998D54D3E8B1C2A1F390","Edwina suspects Booth Digby to be unfaithful.","Edwina suspects Booth Digby to be unfaithful.","","","","","",""
"[B60D712F4599283D09011B885292B213]::6B9FFC26478A0849E6BF1FBBF9CF8EBF","Waverley disapproves modern medicine methods.","Waverley disapproves modern medicine methods.","","","","","",""
"[B60D712F4599283D09011B885292B213]::33B30A6A443B4AF473D4F59A50C809AD","Waverley will not use regulations to deprecate Thoreau Strickland despite their rivalry.","Waverley will not use regulations to deprecate Thoreau Strickland despite their rivalry.","","","","","",""
"[B60D712F4599283D09011B885292B213]::4218D32847EB19CA58F258AE4785FE36","Waverley Ackroyd, 37 years old, male. Dr Ackroyd was a colleague at Pembroke where he mainly performed as a physician. He was in direct competition with Dr Strickland for the position of head surgeon, and both men intended to exhibit their abilities by operating on Mr. Fiddick, a poor man who ended up being a test subject in his own rehabilitation. Dr Strickland had quite a conservative view of medicine but also a real concern for his patients. To say that he looked down on my achievements would be an understatement: he was convinced that my presence in Pembroke would bring more harm than help. When I killed him, he expressed a genuine and unexpected concern for Pembroke's future.","Waverley Ackroyd, 37 years old, male. Dr Ackroyd was a colleague at Pembroke where he mainly performed as a physician. He was in direct competition with Dr Strickland for the position of head surgeon, and both men intended to exhibit their abilities by operating on Mr. Fiddick, a poor man who ended up being a test subject in his own rehabilitation. Dr Strickland had quite a conservative view of medicine but also a real concern for his patients. To say that he looked down on my achievements would be an understatement: he was convinced that my presence in Pembroke would bring more harm than help. When I killed him, he expressed a genuine and unexpected concern for Pembroke's future.","","","","","",""
"[C6C01D1F443F24CCCBBA93A5932DE480]::C1C4BC394CB916DB6BBA038B172C2C2A","Dyson Delaney, 34 years old, male. A former activist who tried to bomb a building to promote his anarchist political agenda. Originally a pacifist, he planned his attack in order to avoid any victims, but he ended up killing a couple of strangers. He hid his remorse and guilt in the drink and became one of the many wanderers that populated the docks, going so far as to drown his memories in alcohol. He forgot where and when the accident took place and sometimes was even convinced nothing happened at all. In his few waking moments, he condemned the violence of his former comrades and wished they would avoid any more bloodshed. He considered suicide several times, but never acted on it. He died thinking that I had come to judge him, and that his death was a just punishment for his crimes.","Dyson Delaney, 34 years old, male. A former activist who tried to bomb a building to promote his anarchist political agenda. Originally a pacifist, he planned his attack in order to avoid any victims, but he ended up killing a couple of strangers. He hid his remorse and guilt in the drink and became one of the many wanderers that populated the docks, going so far as to drown his memories in alcohol. He forgot where and when the accident took place and sometimes was even convinced nothing happened at all. In his few waking moments, he condemned the violence of his former comrades and wished they would avoid any more bloodshed. He considered suicide several times, but never acted on it. He died thinking that I had come to judge him, and that his death was a just punishment for his crimes.","","","","","",""
"[C6C01D1F443F24CCCBBA93A5932DE480]::6B48FA3D4E3AC8E2E420CA9F4A9B58A0","Dyson was an impassioned and radical anarchist when younger.","Dyson was an impassioned and radical anarchist when younger.","","","","","",""
"[CE4E39C24090B73BE32E16B27CA56EB0]::EF8FE29E4ED27D1243565C9EB9102D95","Corcoran Tippets, 54 years old, male. A respected colleague who worked with me at the Pembroke Hospital. Perhaps the last man alive who knew me as a student. It seems that both of us underwent radical transformations during the war. Doctor Tippets was an addict and relied on drugs to keep his mind working under the constant pressure he was submitted to - even more so after he actually killed one of his patients out of sleep deprivation. Aside from stimulants, he heavily depended on the help of Nurse Gwyneth Branagan to perform his duties. Her support made him reconsider his view on women being forbidden to become doctors, and even got him interested in the Suffragette movement, despite his usual dismissal of all things social. He will never see his protégé getting the recognition she deserved.","Corcoran Tippets, 54 years old, male. A respected colleague who worked with me at the Pembroke Hospital. Perhaps the last man alive who knew me as a student. It seems that both of us underwent radical transformations during the war. Doctor Tippets was an addict and relied on drugs to keep his mind working under the constant pressure he was submitted to - even more so after he actually killed one of his patients out of sleep deprivation. Aside from stimulants, he heavily depended on the help of Nurse Gwyneth Branagan to perform his duties. Her support made him reconsider his view on women being forbidden to become doctors, and even got him interested in the Suffragette movement, despite his usual dismissal of all things social. He will never see his protégé getting the recognition she deserved.","","","","","",""
"[CE4E39C24090B73BE32E16B27CA56EB0]::AC60D9054A84BCD7B3A5BBACB5820054","Corcoran is a drug addict.","Corcoran is a drug addict.","","","","","",""
"[CE4E39C24090B73BE32E16B27CA56EB0]::6977901349DF1CDC2A5870960319310C","Corcoran is convinced that Gwyneth Branagan is overqualified as a nurse.","Corcoran is convinced that Gwyneth Branagan is overqualified as a nurse.","","","","","",""
"[CE4E39C24090B73BE32E16B27CA56EB0]::B80373A649DEA239728CD7917A54D523","Corcoran is exhausting himself, and refuses to stop working.","Corcoran is exhausting himself, and refuses to stop working.","","","","","",""
"[CE4E39C24090B73BE32E16B27CA56EB0]::BDCD03CC4A9C1F6B2F5825A6AC9E95A3","Corcoran will resign as soon as the epidemic is eradicated.","Corcoran will resign as soon as the epidemic is eradicated.","","","","","",""
"[CE4E39C24090B73BE32E16B27CA56EB0]::36A8B9774456F4E16107C8944B1477A3","Corcoran's medical error cost Mr. Connor his life.","Corcoran's medical error cost Mr. Connor his life.","","","","","",""
"[CF30A25C4425D38A9BC644B9BF413D6F]::9A7C3E104A0BA68E85D50E80BA75712A","Aloysius Charles Ebenezer Dawson, 71 years old, male. An intricate mind in a disowned body, Aloysius had an elder twin brother who helped him grow the company Dawson & Dawson, the most renowned and profitable firm in the ever-expanding Dawson Empire. The brothers were inseparable and disturbingly complimentary: Aloysius was calculating and diplomatic, while his twin was a risk-taker, and knew how to torment people until they submitted. It was his love of danger that was his downfall as the older twin died in a horrendous plane crash that stunned London society. <lf>Following the accident, Aloysius shut himself off from the world. There he cultivated his fear, and fascination of all things supernatural – which became so severe, he planned to build an actual wall around his neighbourhood. He joined all possible occult circles and societies. He was even an active member of the infamous Hermetic Order of the Golden Dawn until 1910, and was a personal acquaintance of Aleister Crowley. As he grew older he focused his resources on investigating any method that might prolong his life: vanguard science and the dark arts, heroin decoctions, experimental drugs, covered mirrors, and tales of men who burned in direct sunlight. The Ascalon Club selected him as their new vampire recruit, and Aloysius knew full well what membership would entitle him to. To end his life, or to allow some form of continuation, my choice was not easy... Or was it?","Aloysius Charles Ebenezer Dawson, 71 years old, male. An intricate mind in a disowned body, Aloysius had an elder twin brother who helped him grow the company Dawson & Dawson, the most renowned and profitable firm in the ever-expanding Dawson Empire. The brothers were inseparable and disturbingly complimentary: Aloysius was calculating and diplomatic, while his twin was a risk-taker, and knew how to torment people until they submitted. It was his love of danger that was his downfall as the older twin died in a horrendous plane crash that stunned London society. <lf>Following the accident, Aloysius shut himself off from the world. There he cultivated his fear, and fascination of all things supernatural – which became so severe, he planned to build an actual wall around his neighbourhood. He joined all possible occult circles and societies. He was even an active member of the infamous Hermetic Order of the Golden Dawn until 1910, and was a personal acquaintance of Aleister Crowley. As he grew older he focused his resources on investigating any method that might prolong his life: vanguard science and the dark arts, heroin decoctions, experimental drugs, covered mirrors, and tales of men who burned in direct sunlight. The Ascalon Club selected him as their new vampire recruit, and Aloysius knew full well what membership would entitle him to. To end his life, or to allow some form of continuation, my choice was not easy... Or was it?","","","","","",""
"[CF30A25C4425D38A9BC644B9BF413D6F]::22EFB2D149AE273D29974B94A85EA3B7","Aloysius was a member of the Hermetic Order of the Golden Dawn, until 1900.","Aloysius was a member of the Hermetic Order of the Golden Dawn, until 1900.","","","","","",""
"[CF30A25C4425D38A9BC644B9BF413D6F]::820245A64F9A4302BBBBC690F39BC3B5","His twin brother died in a plane crash","His twin brother died in a plane crash","","","","","",""
"[CFA405EA4486314801F372B560FA5D4C]::FB2466C14F815384BA4E74A788AAC97B","Enid Gillingham","Enid Gillingham","","","","","",""
"[CFA405EA4486314801F372B560FA5D4C]::3E8E48334391549F66745D83E5E609BD","Enid Gillingham, 70 years old, female. Probably the oldest person in the Docks, Mrs. Gillingham was devoured by senile dementia. She'd once had a brilliant mind that withered with time, and caused the progressive distance with her son Jack, who couldn’t bear to burden her with his own problems. When Jack disappeared from their house, Mrs. Gillingham let herself crumble, confusing strangers with him and depending on Martin Nightingale to take care of her - overlooking the young man while he stole from her house and claimed her every possession. I suspect that during moments of lucidity she knew exactly what he was doing. When I killed her, I failed to distinguish her true memories from the illusions she had created for protection, but her final thoughts were made with an uncanny clarity.","Enid Gillingham, 70 years old, female. Probably the oldest person in the Docks, Mrs. Gillingham was devoured by senile dementia. She'd once had a brilliant mind that withered with time, and caused the progressive distance with her son Jack, who couldn’t bear to burden her with his own problems. When Jack disappeared from their house, Mrs. Gillingham let herself crumble, confusing strangers with him and depending on Martin Nightingale to take care of her - overlooking the young man while he stole from her house and claimed her every possession. I suspect that during moments of lucidity she knew exactly what he was doing. When I killed her, I failed to distinguish her true memories from the illusions she had created for protection, but her final thoughts were made with an uncanny clarity.","","","","","",""
"[CFA405EA4486314801F372B560FA5D4C]::51E251E34467BE1BC326C79CBAACF795","Enid feels guilty about her son Jack.","Enid feels guilty about her son Jack.","","","","","",""
"[CFA405EA4486314801F372B560FA5D4C]::302BAFDA4A1E331DA1E253B305DCE03D","Enid is sometimes confuses her son Jack and Martin Nightinghale.","Enid is sometimes confuses her son Jack and Martin Nightinghale.","","","","","",""
"[CFA405EA4486314801F372B560FA5D4C]::9B555AD94D876B56E7E1A9B2A3636588","Enid's son Jack has been killed.","Enid's son Jack has been killed.","","","","","",""
"[CFA405EA4486314801F372B560FA5D4C]::88C2004A441B6EFB65ABC58ABCB9DE5D","Enid's weak memory has been exploited by Martin Nightingale to his own advantage","Enid's weak memory has been exploited by Martin Nightingale to his own advantage","","","","","",""
"[D21441C947A28702E686FCA2B4F98094]::4ACC17E3455E69B03EA229B9F1837F87","Skal","Скал","","","","","",""
"[D21441C947A28702E686FCA2B4F98094]::75D88EE8494F882E0CA4969375CC4A4B","Skal","Скал","","","","","",""
"[D4055F7548F25E22855935A72BBBB3FA]::826571C7487817F52D324CB0808D65BE","Lord Finney","Lord Finney","","","","","",""
"[D4055F7548F25E22855935A72BBBB3FA]::EB4726DD4D3763957B851B9F1451F04E","Lord Finney","Lord Finney","","","","","",""
"[D8BEFD64437291F11B36CEAF14DEC4D6]::77F4CC0E4BF907CF39E83FA12FCA2D3D","Pericles Baker, 42 years old, male. The past I discovered within him was a clutter of fantasized and actual memories. Who, or what he was remained a mystery to me. Mr. Baker was the twin of Agamemnon Baker. He made his brother believe in the glorious path they were destined for, though Agamemnon didn't grasp the epic proportions of his brother’s actual dream. Mr. Baker felt that their misery reflected the agony and decrepitude of London itself. That their role lied in freeing the city from its demons. He waited for the chosen messenger that would push the twins towards their destiny, but his failing memory and unstable mind prevented him from ever recognizing whoever the envoy might have been. When I killed him, he saw in me the man they had been waiting for. Perhaps death was the fate London shared with the twins?","Pericles Baker, 42 years old, male. The past I discovered within him was a clutter of fantasized and actual memories. Who, or what he was remained a mystery to me. Mr. Baker was the twin of Agamemnon Baker. He made his brother believe in the glorious path they were destined for, though Agamemnon didn't grasp the epic proportions of his brother’s actual dream. Mr. Baker felt that their misery reflected the agony and decrepitude of London itself. That their role lied in freeing the city from its demons. He waited for the chosen messenger that would push the twins towards their destiny, but his failing memory and unstable mind prevented him from ever recognizing whoever the envoy might have been. When I killed him, he saw in me the man they had been waiting for. Perhaps death was the fate London shared with the twins?","","","","","",""
"[D8BEFD64437291F11B36CEAF14DEC4D6]::F71E3CC046B90CB0CE0FE8BFEBA824B3","Pericles and Agamemnon Baker have opposite explanations about their current situation.","Pericles and Agamemnon Baker have opposite explanations about their current situation.","","","","","",""
"[D8BEFD64437291F11B36CEAF14DEC4D6]::82D6D010426AE3F466CF4EBDCAB4A83C","Pericles and Agamemnon Baker are waiting for something or someone to leave the city.","Pericles and Agamemnon Baker are waiting for something or someone to leave the city.","","","","","",""
"[D8BEFD64437291F11B36CEAF14DEC4D6]::8A1071DF4F6535B1E5E38A8F0C8B4A6E","Pericles and Agamemnon Baker want to leave the city because they feel something is weird about the situation.","Pericles and Agamemnon Baker want to leave the city because they feel something is weird about the situation.","","","","","",""
"[D8BEFD64437291F11B36CEAF14DEC4D6]::9A1FF4A34AFFCEDE8848E59903497636","Pericles and Agamemnon Baker are a complete mystery.","Pericles and Agamemnon Baker are a complete mystery.","","","","","",""
"[D8D8E98B4339EC644D2321B358C42817]::B19A209342775ABF924766904ADF48BD","Myrddin","Myrddin","","","","","",""
"[D8D8E98B4339EC644D2321B358C42817]::D49A1F6A4F828EDD96C4B89E21A1A5F5","Myrddin","Myrddin","","","","","",""
"[DA784C3D4DA7993214685C9C01975729]::F46226C84E3AC031DFCED29F419E1008","Thelma Howcroft, 32 years old, female. A patient convinced she is a vampire and displaying all the symptoms of Cotard's Syndrome. This woman persuaded herself that she was dead, that her body was quickly decaying, and that she needed to drink blood to survive - needless to say, her assumptions were wrong. She roamed Pembroke Hospital at night in a theatrical search for the precious substance, but she didn't go as far as to hurt other patients. The only person who didn't seem to mind her antics and morbid declamations was Thomas Elwood, a disfigured soldier who appreciated how Mrs. Howcroft didn't care about his mutilation. The two of them made a strangely fitting pair. Even when I took her live, Thelma Howcroft never ceased to see herself as a vampire, and only recognized me as her kind.","Thelma Howcroft, 32 years old, female. A patient convinced she is a vampire and displaying all the symptoms of Cotard's Syndrome. This woman persuaded herself that she was dead, that her body was quickly decaying, and that she needed to drink blood to survive - needless to say, her assumptions were wrong. She roamed Pembroke Hospital at night in a theatrical search for the precious substance, but she didn't go as far as to hurt other patients. The only person who didn't seem to mind her antics and morbid declamations was Thomas Elwood, a disfigured soldier who appreciated how Mrs. Howcroft didn't care about his mutilation. The two of them made a strangely fitting pair. Even when I took her live, Thelma Howcroft never ceased to see herself as a vampire, and only recognized me as her kind.","","","","","",""
"[DA784C3D4DA7993214685C9C01975729]::81945C6E49D0D05AA0FDA784A85EE1E5","Thelma has witnessed a vampire kill a prey","Thelma has witnessed a vampire kill a prey","","","","","",""
"[DA784C3D4DA7993214685C9C01975729]::A9F8673A4030613AA054D6B2BAC86CDD","Thelma is affected by the Cotard's Syndrome and believes she is a vampire.","Thelma is affected by the Cotard's Syndrome and believes she is a vampire.","","","","","",""
"[DA784C3D4DA7993214685C9C01975729]::BA7FF9F74B7F7CB674C2D8B503C331B7","Thelma is suspected by Priwen agents to be a real vampire","Thelma is suspected by Priwen agents to be a real vampire","","","","","",""
"[DBECDB81497F39C1059C03896ADBEFDA]::D834FFF74918A941BCDF5194644388B6","Arthur","Артур","","","","","",""
"[DBECDB81497F39C1059C03896ADBEFDA]::7AB74673449AC1C58C34B19686B79E4D","Arthur Pembleton","Arthur Pembleton","","","","","",""
"[DE0D28764855D8F9907EFC9D2555316C]::7B157EB842FC893860C930B8BCC168B4","Calhoun does not consider the seriousness and dangererousness of epidemic.","Calhoun does not consider the seriousness and dangererousness of epidemic.","","","","","",""
"[DE0D28764855D8F9907EFC9D2555316C]::7C4C621B4C47A6E57BC434951D497E00","Calhoun Russell, 45 years old, male. Once a renowned food critic, Mr. Russell made a fortune with his critical reviews, and gained early retirement in exchange. His wealth created a distance around him that he could never bridge: his shop was a means to keep in touch with the world and interact with others. When he was younger he had a short relationship with the actress, Doris Fletcher, and from time to time he would allow himself to go watch her latest play. He was a man of simple pleasures. Instead of leaving London when the plague hit, he chose to stay near his favourite restaurants and chefs. Protected by his opulence, he was oblivious to the ruin around him – although he did pledge to bestow his wealth upon the poor should he die. As I killed him, he tasted death, and he couldn’t help but criticize its blandness...","Calhoun Russell, 45 years old, male. Once a renowned food critic, Mr. Russell made a fortune with his critical reviews, and gained early retirement in exchange. His wealth created a distance around him that he could never bridge: his shop was a means to keep in touch with the world and interact with others. When he was younger he had a short relationship with the actress, Doris Fletcher, and from time to time he would allow himself to go watch her latest play. He was a man of simple pleasures. Instead of leaving London when the plague hit, he chose to stay near his favourite restaurants and chefs. Protected by his opulence, he was oblivious to the ruin around him – although he did pledge to bestow his wealth upon the poor should he die. As I killed him, he tasted death, and he couldn’t help but criticize its blandness...","","","","","",""
"[DE0D28764855D8F9907EFC9D2555316C]::1D691C9445A054C3EA6E6C9485AE8CAD","Calhoun likes good restaurants and succulent tables.","Calhoun likes good restaurants and succulent tables.","","","","","",""
"[DE0D28764855D8F9907EFC9D2555316C]::D78FED454D614C6FFEEE6493F460849E","Calhoun claims he gives money and is involved with charity organizations.","Calhoun claims he gives money and is involved with charity organizations.","","","","","",""
"[DE0D28764855D8F9907EFC9D2555316C]::BFB2F52B49077C617F84CA9EF0273CAE","Calhoun was the lover of the famous actress Doris Fletcher for a time.","Calhoun was the lover of the famous actress Doris Fletcher for a time.","","","","","",""
"[E7714505483D8D2A88BD67ADC6B44F5B]::9841FE794D912D31FA572D91B896EA0E","Mary","Мері","","","","","",""
"[E7714505483D8D2A88BD67ADC6B44F5B]::52BC3C8E4CB6989E53A213A3AA66C232","Mary Reid","Мері Рід","","","","","",""
"[E9A7C72A4157F97E1CDD9ABDE2B4B9A3]::D6A6CEB14A7BB9ACAC1C71A976DA373E","Carolyn often hurts her daughter by clumsiness""""","Carolyn often hurts her daughter by clumsiness""""","","","","","",""
"[E9A7C72A4157F97E1CDD9ABDE2B4B9A3]::7EA365C74811810D71FE929C46CC355B","Carolyn Price","Керолін Прайс","","","","","",""
"[E9A7C72A4157F97E1CDD9ABDE2B4B9A3]::04D57EB9481D71D06059AE91C4328BF1","Carolyn Price, 39 years old, female. To say Mrs. Price was attached to her daughter would be a lie. It was a destructive possessiveness that she had for Carol. Mrs. Price not only gave her name to her daughter, but considered the young woman to be an extension of her – a mere puppet. She repeatedly beat Carol, and didn’t realize how these actions could damage her. She would pretend that Carol’s injuries were accidents, and would take good care of the cuts and burns. She thrived on the attention her daughter got from physicians such as myself. I had already suspected Mrs. Price's alienation when she was my patient. I should have looked deeper, and attempted to cure her. Killing her exposed her maniacal self-pity, and lack of empathy, but it didn’t settle my doubts...","Carolyn Price, 39 years old, female. To say Mrs. Price was attached to her daughter would be a lie. It was a destructive possessiveness that she had for Carol. Mrs. Price not only gave her name to her daughter, but considered the young woman to be an extension of her – a mere puppet. She repeatedly beat Carol, and didn’t realize how these actions could damage her. She would pretend that Carol’s injuries were accidents, and would take good care of the cuts and burns. She thrived on the attention her daughter got from physicians such as myself. I had already suspected Mrs. Price's alienation when she was my patient. I should have looked deeper, and attempted to cure her. Killing her exposed her maniacal self-pity, and lack of empathy, but it didn’t settle my doubts...","","","","","",""
"[E9A7C72A4157F97E1CDD9ABDE2B4B9A3]::94C17C9D4C87E29FFA6082A923006E1A","Carolyn has always taken good care of her daughter whenever she was injured.","Каролін завжди піклувалася про свою доньку, коли та була поранена.","","","","","",""
"[E9A7C72A4157F97E1CDD9ABDE2B4B9A3]::97F764B44F024604DCC6C089622BAE78","Carolyn admits she has a thing for her former physician, Doctor Jonathan Reid.","Керолін зізнається, що має почуття до свого колишнього лікаря, доктора Джонатана Ріда.","","","","","",""
"[E9A7C72A4157F97E1CDD9ABDE2B4B9A3]::52EC811A4D6B9C1622226DBF2BEBF716","Carolyn may be suffering from some unknown mental disorder.","Частина спускового пристрою, з якої можна зібрати типовий спусковий гачок для будь-якої далекобійної зброї.","","","","","",""
"[EAFB37B04978403C9E6B038C582BC364]::D23C42B143DE2F23164FD49793D58BC7","Charles","Чарльз","","","","","",""
"[EAFB37B04978403C9E6B038C582BC364]::D5423D08488A2AC6E3BE209DF76862AE","Charles Jerome Albright ","Charles Jerome Albright ","","","","","",""
"[EAFB37B04978403C9E6B038C582BC364]::FD85FA8041E703C066321A8DC07185A6","Charles Jerome Albright, 40 years old, male. An individual with a peculiar connection to death. His career as an investigator reached its peak in 1915, during a particularly complex case. It culminated when Mr. Albright sent the suspect to the gallows. Unfortunately, the man was later proved to be innocent and this mistake cost Mr. Albright his grade, his relationships, and his self-confidence. Cast aside, he became withdrawn and spent months pondering the moral viability of the death penalty. He still had his job, and the acute memory that made him good at it. When the plague befell London, he quit his lethargy and started investigating again, focusing on the abnormal deaths that ate away at the city. He knew most of these were crimes committed by a person, not an illness. I proved him right.","Charles Jerome Albright, 40 years old, male. An individual with a peculiar connection to death. His career as an investigator reached its peak in 1915, during a particularly complex case. It culminated when Mr. Albright sent the suspect to the gallows. Unfortunately, the man was later proved to be innocent and this mistake cost Mr. Albright his grade, his relationships, and his self-confidence. Cast aside, he became withdrawn and spent months pondering the moral viability of the death penalty. He still had his job, and the acute memory that made him good at it. When the plague befell London, he quit his lethargy and started investigating again, focusing on the abnormal deaths that ate away at the city. He knew most of these were crimes committed by a person, not an illness. I proved him right.","","","","","",""
"[EAFB37B04978403C9E6B038C582BC364]::719114E840AB516EF87D1D8F7AD65A1A","Charles believes a homicidal maniac is hiding behind the epidemic","Charles believes a homicidal maniac is hiding behind the epidemic","","","","","",""
"[EAFB37B04978403C9E6B038C582BC364]::82F1A3E444299A2909EE4DB358BF006E","Charles does not believe in the death penalty.","Charles does not believe in the death penalty.","","","","","",""
"[EAFB37B04978403C9E6B038C582BC364]::E4385ABC40AFDCB259CF34831AFB5857","Charles has been reduced in rank for having sent an innocent to the gallows.","Charles has been reduced in rank for having sent an innocent to the gallows.","","","","","",""
"[EC27BC294655201E484CD193D017FFF3]::FB4E9C2F4C0055ACE5AABAABC6440CC3","Rodney has fled away after having killed a member of the Wet Boot Boys.","Rodney has fled away after having killed a member of the Wet Boot Boys.","","","","","",""
"[EC27BC294655201E484CD193D017FFF3]::80E5A83B4677F05F70BB27A8C14CEA67","Rodney's crime was claimed by Jack Gillingham as his own to protect him","Rodney's crime was claimed by Jack Gillingham as his own to protect him","","","","","",""
"[EC27BC294655201E484CD193D017FFF3]::DDE78B3B48DA6D573EA89D8B9AF25FB3","Rodney Grader","Родні Ґрейдер","","","","","",""
"[EC27BC294655201E484CD193D017FFF3]::E8664BDF42DC18FCBC5E9CA6F25EEFF7","Rodney Grader, 34 years old, male. A runaway and friend of the late Jack Gillingham, Mr. Grader was often caught in arguments due to the colour of his skin. A brawl with a member of the Wet Boot Boys ended more brutally than usual when Rodney accidentally killed his opponent. Jack Gillingham pretended to be the culprit to cover for his friend, and was executed without a chance to refute his spontaneous lie. It is still believed that Jack was the murderer, and the docile Mr. Grader is in no way suspected. Rodney hid for a little while at the house of Jack’s mother, Enid Gillingham, but was quickly overcome with a growing paranoia that pushed him to the fringes of London’s safe areas. When I killed him, he was still wondering about the several what ifs that could have kept Jack alive.","Rodney Grader, 34 years old, male. A runaway and friend of the late Jack Gillingham, Mr. Grader was often caught in arguments due to the colour of his skin. A brawl with a member of the Wet Boot Boys ended more brutally than usual when Rodney accidentally killed his opponent. Jack Gillingham pretended to be the culprit to cover for his friend, and was executed without a chance to refute his spontaneous lie. It is still believed that Jack was the murderer, and the docile Mr. Grader is in no way suspected. Rodney hid for a little while at the house of Jack’s mother, Enid Gillingham, but was quickly overcome with a growing paranoia that pushed him to the fringes of London’s safe areas. When I killed him, he was still wondering about the several what ifs that could have kept Jack alive.","","","","","",""
"[EC27BC294655201E484CD193D017FFF3]::B9923C7A48F09D810F2274955C12546E","Rodney's crime was in fact unintentional.","Rodney's crime was in fact unintentional.","","","","","",""
"[EDEF9BA0429986C10D745E9307AE01C8]::20F041EE4147DABBF6D804BD83A817A8","Hsiao Shun","Сяо Шунь","","","","","",""
"[EDEF9BA0429986C10D745E9307AE01C8]::DCC032BB4723BB3DA8F59B86BB8A2FB6","Widow in distress","Вдова у скруті","","","","","",""
"[EDEF9BA0429986C10D745E9307AE01C8]::A6880D13454C7C6646DB9086CEE17BA5","Hsiao Shun, 38 years old, female. A young widow stuck in a morbid state since the death of her husband. She had lost him to disease - I couldn't identify the actual ailment from her memories, for her husband had taken good care to hide his symptoms from his wife. It’s unclear whether she could have noticed his lies and done something about his affliction. The guilt she developed turned into the main component of Mrs. Hsiao Shun's life. The widow became disconnected from reality and dedicated herself to mourn the tomb of her late husband, spending days and nights alike by the side of the grave and lingering on her mistakes. I wonder how her life would have evolved without my intervention: would she have stayed in the East End? Would she have regained her composure? Either way, she now rests by his side.","Hsiao Shun, 38 years old, female. A young widow stuck in a morbid state since the death of her husband. She had lost him to disease - I couldn't identify the actual ailment from her memories, for her husband had taken good care to hide his symptoms from his wife. It’s unclear whether she could have noticed his lies and done something about his affliction. The guilt she developed turned into the main component of Mrs. Hsiao Shun's life. The widow became disconnected from reality and dedicated herself to mourn the tomb of her late husband, spending days and nights alike by the side of the grave and lingering on her mistakes. I wonder how her life would have evolved without my intervention: would she have stayed in the East End? Would she have regained her composure? Either way, she now rests by his side.","","","","","",""
